"","cm_key","mvar2","mvar4","mvar5","mvar6","mvar7","mvar8","mvar9","mvar10","mvar11","mvar12","mvar13","mvar14","mvar15","mvar16","mvar17","mvar18","mvar19","mvar20","mvar21","mvar22","mvar23","mvar24","mvar25","mvar26","mvar27","mvar28","mvar29","mvar30","mvar31","mvar32","mvar33","mvar34","mvar35","mvar36","mvar37","mvar38","mvar39","mvar40","mvar41","mvar42","mvar43","mvar44","mvar45","mvar49","mvar50","mvar51"
"9724",59724,2,1,3,2,0.2623,0,8,0,5.9712,6,15,1,0,0,0,0,0,0,6,3,3,3,1,2,3,0,0,0,0,0,0,0,0,8,5,6,5,0,0,0,0,0,0,0.0657212341512267,0.185492988684277,0.0501252132499743
"9725",59725,0,3,7,8,0.3378,0.2682,5,1,5.0332,6,8,1,0,4,1,2,4,7,5,3,4,4,3,4,4,0,0,0,0,2,2,2,2,6,5,5,6,0,0,1,0,0,0,0.0728396206291121,0.00259206409237699,0.0652205076279223
"9726",59726,4,4,9,6,0.7672,0.2986,2,1,4.7519,11,11,1,1,4,2,3,3,0,0,0,0,5,2,4,4,0,0,0,0,0,0,0,0,9,6,7,7,0,0,0,0,0,0,0.141718838539607,-0.0106804197900959,0.122481015211084
"9727",59727,0,3,1,1,0.0512,0.3466,5,0,1.8676,11,7,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,5,1,0,1,1,1,1,5,4,3,2,1,0,0,0,0,0,0.0807507315642682,0.00489212679060797,0.0951629748439744
"9728",59728,0,8,8,4,0.003,0,8,0,0.5125,15,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.024663926848809,0.0160466031018174,0.0347060902654784
"9729",59729,0,4,3,4,0.7969,0.1831,3,0,5.9627,4,14,1,0,1,3,1,0,0,2,0,0,6,4,6,4,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0.0700145615335728,0.19592672035375,0.200053259687634
"9730",59730,0,2,2,5,0.7969,0,8,0,3.6451,18,14,1,0,0,0,0,0,3,3,6,0,2,3,1,4,6,7,6,6,2,3,4,1,6,6,8,2,0,0,0,0,0,0,0.0539021365203281,0.147692164789923,0.157991602114531
"9731",59731,1,1,5,4,0.2802,0.1831,3,0,3.3599,5,11,1,0,4,3,3,3,0,4,0,0,4,1,3,4,0,0,0,0,0,0,0,0,6,7,6,6,0,0,0,0,0,0,0.0505985359265865,0.193715768864598,0.0374129351798475
"9732",59732,1,3,5,3,0.4649,0.1831,3,0,1.716,3,16,1,1,2,3,1,2,7,7,5,6,4,1,4,4,4,5,4,4,3,2,2,2,7,6,5,5,0,0,0,0,0,0,0.0300753396078098,0.152581645635231,0.0503093669084108
"9733",59733,0,0,1,1,0.1397,0,8,0,2.9175,16,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0.096369348146674,0.036630529539183,-0.00510951775140683
"9734",59734,0,0,6,4,0.7122,0.1155,2,0,3.453,14,17,1,0,2,1,1,7,0,0,1,0,2,1,1,2,2,1,0,0,3,3,1,2,6,7,4,6,1,0,0,0,0,0,0.0361326016402475,0.0802068871619567,0.00861348722560938
"9735",59735,0,1,8,5,0.7969,0.1831,2,1,3.6027,4,9,1,0,4,3,3,2,7,7,7,7,6,6,4,7,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0,0.103214335213132,0.00162583124712592,0.163440512223814
"9736",59736,0,3,6,6,0.3236,0,8,0,4.6453,16,13,1,3,5,4,3,4,7,5,3,6,3,3,2,3,0,0,0,0,0,0,0,0,7,6,6,5,0,0,0,0,0,0,0.0466840743663437,0.230454096367635,0.0326521784240594
"9737",59737,0,1,1,7,0.4551,0,8,1,2.3267,11,12,1,1,3,3,1,1,6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,5,4,5,0,0,0,0,0,0,0.118370126278893,0.000100057551655788,0.0349208834237272
"9738",59738,0,5,3,2,0.0066,0,8,0,2.2103,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0458542144404513,0.0487191725913337,0.0575772549368445
"9739",59739,0,3,3,7,0.6363,0.2682,5,1,4.9559,11,16,1,0,2,5,0,5,6,4,4,3,4,4,3,4,0,0,0,0,0,0,0,0,8,7,6,6,0,0,0,0,0,0,0.114408631710337,0.0343138727765759,0.0791696227456008
"9740",59740,0,3,7,3,0.7969,0.1155,3,0,1.8611,6,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2,2,2,4,1,0,0,0,0,0,0.0201932975115391,0.0335606174374013,0.139530784367699
"9741",59741,0,3,7,3,0.2072,0,8,0,6.0158,8,14,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,5,5,4,5,9,8,7,7,1,1,1,0,0,0,0.027123659804917,0.105712808821183,0.0407462613215125
"9742",59742,0,0,3,3,0.772,0.1155,2,0,5.5357,18,13,1,0,0,0,0,0,0,0,0,0,5,1,5,3,0,0,0,0,0,0,0,0,9,6,6,4,0,0,0,0,0,0,0.055432833591786,0.178146211255647,0.123134609470681
"9743",59743,1,12,1,4,0.1141,0.3243,6,0,2.4998,7,10,1,1,1,1,0,1,4,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0.0864671854131626,0.10500770936729,0.0180800009103937
"9744",59744,0,6,3,3,0.7969,0.4621,8,1,4.031,18,7,1,0,4,3,6,3,3,3,4,3,0,0,0,0,7,7,7,4,1,2,1,2,4,3,5,5,0,1,0,0,1,0,0.0921320589044831,0.0070210466959835,0.231483600078609
"9745",59745,0,4,1,6,0.7969,0.8831,9,0,2.8228,3,5,1,0,1,4,0,0,3,3,5,0,5,3,5,4,0,0,0,0,0,0,0,0,7,5,5,5,0,0,0,0,0,0,0.135066777594739,0.183048407342357,0.11470555335686
"9746",59746,6,2,3,9,1.473,0.5226,8,1,5.4209,16,12,1,0,4,5,5,4,6,5,8,7,10,7,6,10,0,0,0,0,0,0,0,0,10,10,10,9,0,0,0,0,0,0,0.340145233509151,0.0104879644966916,0.0517359708158384
"9747",59747,0,4,6,7,0.7969,0.5365,8,0,6.0121,13,13,1,1,4,9,8,7,8,7,4,4,5,4,6,4,5,4,4,6,5,5,5,6,10,10,10,10,0,0,0,0,0,0,0.0510521724931798,0.140486163538337,0.115457946536617
"9748",59748,0,3,6,4,0.0031,0,8,0,0,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0.0300416945280239,0.0216322495625132,0.0339181745144654
"9749",59749,1,4,6,3,1.2972,0,2,0,6.6423,13,16,1,1,3,3,3,3,1,0,0,0,9,10,9,10,5,4,3,4,5,4,5,4,10,9,10,9,2,0,0,0,0,0,0.0460585532031746,0.0699292669220786,-0.00744261421938409
"9750",59750,0,1,1,3,0.7969,0,8,1,1.6423,16,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,3,0,0,0,0,0,0.115358671771958,-0.0348057138432132,0.0598746210927885
"9751",59751,5,3,7,9,2.5342,0.4398,7,1,4.8191,11,17,1,3,3,2,3,6,3,3,3,3,9,9,10,9,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0.23103281900061,-0.00734709511058897,0.0372159652461469
"9752",59752,1,2,7,5,0.2861,0,8,0,1.7279,3,15,1,2,1,1,1,1,5,3,0,1,1,2,1,1,4,4,4,4,2,1,1,2,6,5,4,4,1,0,0,0,0,0,0.0170366798121857,0.0970969291159,0.0111428879811074
"9753",59753,0,3,10,3,0.2631,0.1155,3,0,3.2122,18,13,1,0,4,3,3,1,3,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,6,0,0,0,0,0,0,0.0407843013661925,0.130022564065049,0.0372049880543752
"9754",59754,1,3,10,9,4.1704,0,8,1,6.7246,6,17,1,3,9,9,9,9,3,8,8,8,8,10,10,5,5,5,5,5,7,6,7,6,10,10,10,10,1,0,0,1,0,0,0.225196069114332,-0.0092899052664652,-0.0361642972067472
"9755",59755,1,1,6,6,0.4062,0.1155,2,0,5.7654,18,13,1,0,1,1,1,1,0,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0,6,7,5,5,0,0,0,0,0,0,0.0427771747644877,0.153915573996222,0.0303050322957659
"9756",59756,3,1,9,4,3.4078,0.1831,3,0,6.1569,13,13,1,0,1,0,5,1,0,0,5,3,1,4,4,1,5,6,4,4,4,5,4,4,10,10,9,8,0,0,0,0,0,0,0.109811531024613,0.0390539407858629,-0.000424725726857042
"9757",59757,4,3,3,10,1.6579,0,8,1,2.5682,9,13,1,0,6,4,4,3,7,6,5,7,4,4,4,3,0,0,0,0,0,0,0,0,10,9,7,8,0,0,0,0,0,0,0.23906100354595,0.0147499200334821,0.0414476123071282
"9758",59758,1,7,9,4,0.0471,0.1831,4,0,5.0038,11,9,1,0,1,1,1,1,0,0,0,0,4,4,3,4,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0.0442667845506845,0.0212075606967957,0.0392944068072108
"9759",59759,1,4,10,8,0.6574,0,8,0,5.8653,1,14,1,1,6,2,2,1,6,7,6,4,1,4,3,4,0,0,0,0,0,0,0,0,9,5,6,10,0,0,0,0,0,0,0.0663453399984234,0.145447013862721,0.0216023667939249
"9760",59760,0,4,6,5,0.3844,0.1155,3,1,3.3683,18,15,1,0,7,3,1,3,7,7,6,7,7,4,5,5,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0,0.0945566844243328,0.0320495765403718,0.0777968927529736
"9761",59761,1,8,2,2,0.0652,0,8,0,0,8,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0.0426973533553222,0.0875949067080269,0.0460990115123416
"9762",59762,0,0,8,4,0.1544,0.2682,5,0,0.9902,11,13,1,0,3,0,0,0,5,3,0,3,2,4,1,4,0,0,0,0,0,0,0,0,5,5,4,3,0,0,0,0,0,0,0.0314862771430912,0.117089563137054,0.037046480836269
"9763",59763,7,11,2,9,10,0.5226,10,0,6.4713,8,19,1,3,10,10,10,10,2,6,1,3,6,4,4,6,4,5,4,4,8,8,8,8,11,11,11,11,0,0,0,0,0,0,0.326693228207198,0.107218949637795,0.00686757346926663
"9764",59764,1,4,3,9,1.1911,0.6417,10,1,6.315,3,8,1,0,3,0,4,0,6,3,6,6,4,4,3,4,0,0,0,0,0,0,0,0,9,6,7,9,0,0,0,0,0,0,0.129157382898695,0.0296667915411827,0.051048610356493
"9765",59765,0,12,9,4,0.02,0.1155,2,0,1.4327,1,15,1,1,2,1,1,1,0,0,0,2,4,4,4,5,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,0,0.0274392944644267,0.0176471547373573,0.0386911017350683
"9766",59766,2,2,4,5,0.8625,0.1155,5,1,4.2172,7,13,1,0,0,0,0,0,3,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,6,0,0,0,0,0,0,0.102049971053157,0.0136716875188695,0.0920963257446216
"9767",59767,1,5,2,1,0.1853,0,8,0,1.9599,18,16,1,0,0,0,1,0,1,0,0,0,1,1,1,1,7,7,6,4,3,2,2,1,6,5,4,2,0,0,0,0,0,0,0.0334694148855033,0.0733818515354525,0.0727644735485535
"9768",59768,0,1,2,1,0.3333,0.1155,3,0,7.001,18,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1,9,6,7,1,0,0,1,0,0,1,0.0253232010680521,0.0935367420067357,0.0915402051117604
"9769",59769,0,7,5,7,0.2279,0.231,10,1,4.7576,3,9,1,0,4,3,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0,0.0794523398592354,0.0306978625242038,0.0649790527235677
"9770",59770,0,5,1,3,0.0573,0,8,1,1.0454,3,10,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0.122101790011769,-0.00789308633183867,0.026030465175412
"9771",59771,0,3,2,3,0.7969,0,8,1,1.1288,12,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,6,5,3,1,0,0,0,0,0,0,0.0757581200742581,-0.00362269392780917,0.23340909526109
"9772",59772,0,2,2,4,0.7969,0,8,0,2.4974,8,14,1,0,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,1,0,0,0,0,0,0,0.0512482744254923,0.189139116991482,0.132929024190852
"9773",59773,1,2,10,8,5.73,0.8831,10,1,5.2797,11,10,1,0,6,3,3,3,8,9,8,9,4,7,5,7,4,4,4,4,6,5,6,6,10,10,10,10,1,0,0,0,0,0,0.170680872422203,-0.0113525912067369,-0.000546423947816598
"9774",59774,1,1,6,3,0.1471,0,2,0,1.0915,13,14,1,0,1,1,1,1,3,3,3,4,2,1,2,1,3,3,1,3,1,1,1,2,5,4,4,4,0,0,0,0,0,0,0.0221861709098342,0.0543351300889091,0.0519499839330261
"9775",59775,1,9,6,3,0.0944,0,8,0,0.6742,13,13,1,0,0,0,0,0,7,0,0,0,0,0,0,0,2,3,4,4,1,1,1,1,4,3,3,3,2,0,0,0,0,0,0.0245630447266036,0.0351304456830155,0.0211948758481628
"9776",59776,0,4,10,3,0.7969,0,8,0,3.2156,7,13,1,0,1,3,2,2,5,7,3,7,2,5,4,4,5,4,4,5,1,2,2,2,5,5,5,5,2,0,0,0,0,0,0.0494533205467179,0.0882958663571224,0.0551429104258977
"9777",59777,2,2,3,2,0.8703,0.1155,2,0,3.9453,2,11,1,0,1,0,1,1,4,3,4,0,0,0,0,0,4,7,7,7,4,4,4,4,10,8,8,9,0,0,0,0,0,0,0.0515639715228125,0.152067125047402,0.0551077686243404
"9778",59778,4,3,6,5,8.4354,0.5226,10,1,6.6442,12,17,1,0,9,9,9,9,9,8,7,9,10,10,10,10,0,0,0,0,0,0,0,0,11,11,11,10,0,0,0,0,0,0,0.247046173484806,-0.0078986418852582,0.00933940029730226
"9779",59779,0,4,8,4,0.0757,0,8,0,1.5249,17,14,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0,0.02150706576368,0.121622334637809,0.0218644093875447
"9780",59780,0,2,3,3,0.7969,0,8,0,1.5916,14,13,1,0,0,0,0,6,0,3,0,4,0,0,0,0,7,2,3,5,1,1,1,2,5,1,3,4,0,0,0,0,0,0,0.0388902581045146,0.0849407845483269,0.138890637039846
"9781",59781,0,6,2,6,0.1317,0,8,0,1.9907,17,13,1,0,0,0,0,0,5,4,4,5,1,1,1,1,0,1,0,0,1,1,1,1,4,4,3,3,0,0,0,0,0,0,0.0375790321539937,0.0906792509731827,0.0614615215448737
"9782",59782,0,4,9,3,0.0061,0.1155,3,0,0.9231,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0.0268378706357793,0.00926123115983895,0.0553793558979671
"9783",59783,1,2,6,3,0.1074,0,8,0,3.426,18,13,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0,0.049116212463902,0.169715153479465,0.0589738447214114
"9784",59784,0,4,4,3,0.0117,0.1155,3,0,1.5941,2,16,1,0,0,2,3,2,0,0,0,4,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0.0267352087486082,0.0443650297711528,0.0554438671123107
"9785",59785,0,4,6,6,0.5386,0.3243,4,1,6.0477,16,13,1,0,4,2,3,4,8,0,0,0,8,10,9,9,0,0,0,0,0,0,0,0,8,6,5,6,0,0,0,0,0,0,0.102575421719147,0.0179785648783593,0.157170548318164
"9786",59786,0,1,6,5,1.2194,0,8,1,4.265,3,15,1,0,3,3,3,5,9,7,1,5,7,7,7,7,0,0,0,0,0,0,0,0,8,8,6,7,0,0,0,0,0,0,0.104303079817743,0.0174433414502195,0.0272179186322501
"9787",59787,3,5,2,1,0.0052,0,8,0,0.4124,2,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0.0881936693906308,-0.00223931960912725,0.0523792220780151
"9788",59788,4,4,9,7,0.9806,0.6106,10,1,4.8165,18,16,1,0,5,3,3,3,7,6,2,6,8,8,7,8,4,4,4,6,4,4,3,3,9,8,7,6,0,0,0,0,0,0,0.18526783615916,-0.0107520817521203,0.0445980652377496
"9789",59789,5,1,10,8,2.1808,0,8,1,5.8808,2,16,1,0,3,4,4,4,9,9,9,9,7,2,7,4,6,6,6,7,4,5,5,5,10,10,10,10,1,0,0,1,0,0,0.342718928923127,-0.0141567071685676,-0.0322848462560183
"9790",59790,1,1,5,7,1.603,0,8,1,3.8187,3,11,1,1,3,3,5,3,7,7,3,4,1,4,4,4,6,5,5,6,4,4,3,4,9,8,7,8,1,2,0,0,2,0,0.0914721592834596,0.00289863998369937,0.0142887267612987
"9791",59791,0,3,6,8,0.7969,0.1831,4,0,4.1129,4,16,1,0,5,3,3,3,3,3,3,3,3,6,5,4,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0,0.0559475642309016,0.217172169015467,0.109182627219549
"9792",59792,1,8,2,1,1e-04,0.3838,5,0,0,17,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,1,0,1,1,3,1,0,0,1,0,0,0,0.0475691578410248,0.0215629796220933,0.110577629592743
"9793",59793,4,2,6,7,0.3733,0,8,1,3.2747,18,15,1,3,3,1,2,3,0,3,0,0,3,5,5,3,0,0,0,0,0,0,0,0,8,7,8,8,0,0,0,0,0,0,0.145108068145542,-0.000175762735912582,0.0707774196167287
"9794",59794,0,3,1,1,0.1719,0.1831,4,0,6.5332,18,12,2,0,0,0,0,0,0,0,0,0,4,4,5,3,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0.0920412074920514,0.0847922921475732,0.0308700551158905
"9795",59795,0,4,3,5,0.1641,0,8,1,4.6684,14,15,1,0,2,2,1,2,3,3,3,0,5,1,3,4,0,2,2,0,2,1,1,1,6,5,3,3,1,0,0,0,0,0,0.0847424570121632,0.00170140394169392,0.0375764061757757
"9796",59796,4,7,2,2,0.2105,0,5,0,5.2672,9,15,1,0,3,3,4,0,2,1,3,3,2,3,3,1,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0,0.123173721720582,0.173164170568417,0.0330806154702083
"9797",59797,0,4,10,2,0.002,0.652,10,0,0.9818,11,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0.0273163590090872,0.00723988469380487,0.0465765865828955
"9798",59798,0,5,5,5,0.5432,0,2,1,6.002,16,13,1,0,2,1,1,1,0,0,0,3,4,3,4,3,7,6,7,6,3,4,3,3,7,8,6,6,2,0,0,0,0,0,0.0735719497026186,-0.00557068175981595,0.0813634902346951
"9799",59799,1,4,2,1,0.2499,0.1155,2,0,6.6088,16,12,1,0,3,3,3,3,0,0,3,3,3,2,2,2,0,0,0,0,0,0,0,0,6,7,6,6,0,0,0,0,0,0,0.0441889107761373,0.157485341428186,0.0645317491236814
"9800",59800,1,2,1,4,0.0113,0,8,1,1.4623,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0.121093526161843,-0.029638573742476,0.0222294619208132
"9801",59801,1,1,7,3,0.0588,0,8,0,5.1079,17,13,1,0,0,0,2,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,2,0,0,0,0,0,0,0.041995251860142,0.0858030229764762,-0.00114270012584109
"9802",59802,0,4,8,3,0.3698,0.1831,5,0,1.9164,13,9,1,0,0,0,0,0,0,0,0,4,2,1,2,1,3,5,4,4,1,2,3,1,5,5,7,4,0,0,0,0,0,0,0.0201932975115391,0.0840946589809457,0.0425548285533062
"9803",59803,0,9,2,1,0.7969,0.4513,5,0,3.2767,16,14,2,0,1,0,0,0,0,0,0,0,1,1,1,1,4,4,5,4,2,2,3,2,2,3,5,3,0,0,0,0,0,0,0.046204895121967,0.0985335273536962,0.209728485777094
"9804",59804,0,1,8,4,0.7969,0,8,0,1.6343,13,12,1,4,3,1,1,1,0,5,0,5,4,1,1,3,0,0,0,0,0,0,0,0,6,5,6,4,0,0,0,0,0,0,0.0244507597093505,0.140591042095456,0.0847672737468457
"9805",59805,0,1,7,6,0.7969,0.4513,5,0,5.3555,11,14,1,0,4,6,2,4,4,7,4,8,8,7,8,7,6,6,7,7,4,4,4,4,10,8,8,8,0,0,0,0,0,0,0.0531429134539409,0.116438597573495,0.134669878835195
"9806",59806,0,1,9,5,0.7969,0,8,0,1.7242,13,13,1,4,2,0,0,0,0,0,0,0,2,1,1,3,4,4,4,4,3,3,3,3,7,5,4,4,0,0,0,0,0,0,0.0148624926394398,0.0675467786886935,0.093865724074242
"9807",59807,2,2,5,3,0.5363,0.4513,6,0,5.9966,5,12,1,0,7,7,6,5,0,0,0,6,7,10,9,9,5,5,6,6,4,4,4,4,10,8,9,7,0,1,0,0,0,0,0.0635059714412504,0.119762005067504,0.166441487514611
"9808",59808,0,2,6,7,1.9227,0,1,1,3.3879,6,14,1,0,4,3,2,3,7,4,4,1,8,5,4,8,0,0,0,0,0,0,0,0,9,9,9,10,0,0,0,0,0,0,0.102078266659738,0.0168829410520736,0.0970349290598265
"9809",59809,1,2,9,3,0.0799,0,8,0,1.1864,18,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,1,1,4,5,4,4,0,0,0,0,0,0,0.017514924799718,0.0221382147291322,0.0322702671926264
"9810",59810,4,3,8,4,0.3143,0.3466,5,0,4.4925,11,15,1,0,0,0,4,0,8,7,7,8,3,1,2,1,4,4,5,5,2,3,2,3,6,6,5,6,0,0,0,0,0,0,0.114830834189017,0.0554497039295248,0.000142690208436204
"9811",59811,1,4,3,2,0.0902,0.1155,1,0,1.669,11,15,1,1,1,3,2,3,4,3,3,3,3,1,2,3,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0.0375970796556022,0.20308772879942,0.0704385229960371
"9812",59812,0,4,5,3,0.7969,0,8,0,4.9297,8,14,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,6,0,0,0,0,0,0,0.0501099468049453,0.208734975166243,0.0905880552790555
"9813",59813,0,1,5,4,0.7969,0.231,5,0,3.8066,9,14,1,0,4,2,6,1,3,7,3,5,6,5,7,4,7,7,7,8,3,2,2,2,7,6,6,6,0,0,0,0,0,0,0.0484716307618848,0.148071629607086,0.123429899790771
"9814",59814,0,1,5,3,0.186,0.1831,4,0,4.4304,16,15,1,1,2,2,2,3,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,5,4,5,5,0,0,0,0,0,0,0.0402830355906534,0.115784766847513,0.0234512001257108
"9815",59815,0,4,1,5,0.244,0.3838,5,0,0.853,13,14,1,0,1,1,1,1,4,4,4,0,4,4,4,3,0,0,0,0,0,0,0,0,6,5,3,1,0,0,0,0,0,0,0.0897655028946286,0.170830200589775,0.0592314364145135
"9816",59816,1,2,1,8,0.4068,0,3,1,0.7583,5,7,1,0,0,0,0,0,5,7,4,4,2,1,2,1,0,0,0,0,0,0,0,0,7,5,6,5,0,0,0,0,0,0,0.139483481914688,0.00640074409608933,0.0687340204726381
"9817",59817,0,3,1,1,0.2611,0,8,0,4.5045,8,11,1,0,2,2,0,0,1,1,3,0,0,0,0,0,4,4,0,0,2,1,1,0,7,5,4,1,0,0,0,0,0,0,0.0999066627187963,0.0827671904895046,0.0278878451710289
"9818",59818,2,3,3,7,0.1519,0,8,0,4.1273,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,0,0,0,0,0,0.0571052734308843,0.115211057711149,0.0283222872747691
"9819",59819,0,3,7,5,0.7969,0.1155,4,1,2.9009,13,12,1,3,3,3,0,0,3,7,4,4,4,4,4,3,7,7,8,8,3,4,3,2,6,7,6,5,0,0,0,0,0,0,0.0584636286233543,-0.000838502337172261,0.180248717459642
"9820",59820,0,3,4,3,0.3355,0.1155,2,0,3.748,5,14,1,0,2,1,1,1,6,5,6,6,4,4,4,3,0,0,0,0,0,0,0,0,6,4,4,4,0,0,0,0,0,0,0.050427566021826,0.160146422947726,0.0638098598592644
"9821",59821,0,4,4,3,0.7969,0.2682,5,0,2.2158,11,10,1,0,5,3,0,3,5,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,0,0,0,0,0,0,0.0416092224968777,0.190306524274257,0.206543548517596
"9822",59822,0,12,2,2,0.0015,0,8,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0.0584178795732405,0.0495522286446472,0.0622443757583273
"9823",59823,0,2,4,3,0.0665,0,2,0,1.3061,11,8,1,0,0,0,0,0,0,4,0,6,1,1,1,1,4,4,3,3,1,1,1,2,4,3,4,4,0,0,0,0,0,0,0.0286706388443527,0.0456143518095581,0.0851939629640764
"9824",59824,7,2,1,6,0.6455,0.6767,10,1,5.0883,3,14,1,0,3,3,3,0,9,6,0,3,6,1,4,5,7,5,4,0,4,3,3,3,9,6,4,4,2,0,0,1,0,0,0.402702137954086,-0.0113847943777045,0.0440903118946974
"9825",59825,4,2,9,9,2.4721,0.5554,10,1,4.493,17,11,1,1,4,3,1,6,7,7,4,8,7,6,7,7,7,8,8,8,4,5,5,5,10,10,10,10,0,0,0,0,0,0,0.198806240382426,-0.0167018315975638,0.0460840317960301
"9826",59826,4,2,3,7,0.6889,0.3996,10,0,4.9871,6,13,1,2,4,3,3,4,3,0,0,7,7,7,6,7,0,0,0,0,0,0,0,0,8,7,8,9,0,0,0,0,0,0,0.133130398867524,0.153074951293225,0.0335102985866708
"9827",59827,0,3,8,6,0.7969,0.2682,5,1,5.0093,11,12,1,0,3,3,3,3,7,7,7,4,4,4,4,1,0,0,0,0,0,0,0,0,10,8,9,8,0,0,0,0,0,0,0.0966935659110978,0.00937420940695684,0.20382917021656
"9828",59828,0,2,8,4,0.114,0,8,0,1.6891,4,11,1,0,3,0,0,0,1,0,3,2,0,0,0,0,0,2,0,2,1,1,2,1,3,3,5,4,0,0,0,0,0,0,0.0214042480054885,0.0482162063676986,0.009357375244769
"9829",59829,0,2,9,3,0.7969,0,8,0,1.2825,18,7,1,0,0,0,3,0,6,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0,0.0323716055376777,0.0848087772383749,0.105983394196718
"9830",59830,1,2,5,5,5.2584,0,8,1,6.6253,18,16,1,1,9,7,7,8,4,7,1,4,7,8,8,7,7,7,7,6,6,6,6,6,10,10,10,10,1,0,0,0,0,0,0.112144317002744,-0.0177219805559455,0.0134051488867963
"9831",59831,4,4,2,8,0.6107,0,8,1,4.9532,11,13,1,3,4,3,3,3,7,2,5,0,4,4,4,5,0,0,0,0,0,0,0,0,8,7,6,4,0,0,0,0,0,0,0.174404591502956,0.0262050992390932,0.0711058343172703
