cm_key,mvar2,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
58180,1,1,10,6,0.1419,0.1155,4,0,2.6972,8,13,1,1,1,1,1,1,0,0,0,0,4,4,1,4,0,0,0,0,0,0,0,0,6,4,6,6,0,0,0,0,0,0
58181,1,0,9,6,0.7137,0.7536,10,1,4.444,7,12,1,1,4,4,4,3,5,5,3,4,3,4,3,4,5,7,7,7,3,3,3,4,7,7,7,7,1,0,0,1,0,0
58182,0,4,1,3,0.0167,0,8,1,0.4589,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
58183,0,6,9,4,0.7969,0.1155,2,0,3.757,11,10,1,0,1,3,3,3,3,5,5,0,3,4,4,2,5,7,7,7,2,2,2,2,5,5,5,5,0,0,0,0,0,0
58184,0,1,4,7,1.2123,0.3838,6,0,5.4204,18,16,1,0,4,3,3,4,5,6,4,3,1,6,4,5,0,0,0,0,0,0,0,0,9,9,7,9,0,0,0,0,0,0
58185,4,2,5,7,1.0457,0.7979,10,0,5.4083,18,12,1,2,3,3,4,6,6,4,6,4,7,4,7,4,0,1,1,1,4,4,4,4,10,8,8,7,1,0,0,1,0,0
58186,0,1,9,3,0.025,0,8,0,1.0036,16,8,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4,4,4,1,1,1,1,3,2,2,2,0,0,1,0,0,0
58187,4,5,10,8,0.2899,0.5669,8,0,2.5119,18,10,1,2,0,0,4,1,4,3,5,3,7,6,4,7,0,0,0,0,0,0,0,0,6,5,6,5,0,0,0,0,0,0
58188,0,1,7,5,0.7969,0.3838,7,1,3.7157,11,17,1,4,3,1,7,1,6,9,9,1,5,4,5,4,3,3,1,0,3,4,4,3,10,8,7,6,1,0,0,1,0,0
58189,0,3,5,2,0.05,0,1,0,1.1245,3,10,1,1,1,1,1,1,0,0,0,0,4,2,4,3,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,0
58190,1,2,8,5,0.2264,0.231,3,0,5.5694,11,13,1,0,6,5,4,6,0,0,0,0,5,7,7,6,0,0,0,2,2,2,2,2,6,6,5,5,0,0,0,0,0,0
58191,0,6,7,6,0.7969,0.2682,6,1,5.035,16,14,1,0,7,5,4,5,4,7,6,0,7,4,7,4,5,5,7,6,4,4,3,3,10,9,6,6,0,0,0,0,0,0
58192,0,2,2,1,0.0074,0,8,0,0,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
58193,3,5,2,2,0.1071,0.5365,5,0,4.9977,18,16,1,0,0,0,0,0,0,3,8,3,1,3,2,2,0,0,0,0,0,0,0,0,4,6,8,5,0,0,0,0,0,0
58194,0,3,5,5,0.6971,0.4513,7,0,6.6726,16,7,1,0,1,4,3,6,0,1,0,1,4,4,4,3,0,0,0,0,0,0,0,0,8,6,6,6,0,0,0,0,0,0
58195,0,5,2,1,0.0055,0,8,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
58196,0,0,9,4,0.7969,0.1155,5,1,0.9997,16,14,1,0,0,0,0,0,0,0,0,6,2,5,3,4,2,4,4,5,1,1,1,1,2,2,2,4,1,0,0,0,0,0
58197,1,5,4,6,0.3136,0,8,1,4.3915,11,8,1,0,3,3,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,5,0,0,0,0,0,0
58198,10,1,8,8,4.1667,0.8831,10,1,6.7332,11,19,1,0,3,4,5,4,5,4,0,8,7,8,8,7,10,10,10,10,6,6,5,6,10,10,10,10,3,0,0,2,0,0
58199,3,1,6,3,0.2835,0.4398,6,0,4.4498,11,13,1,0,8,8,8,7,7,3,3,4,4,4,5,4,4,4,4,5,2,2,2,2,7,6,6,5,0,0,0,0,0,0
58200,0,4,8,4,0.0549,0.1155,3,0,3.4379,8,10,1,0,2,3,2,1,0,0,0,0,4,4,1,5,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0
58201,0,6,9,6,0.342,0.4907,6,1,3.6558,3,11,1,1,4,0,6,0,6,3,9,6,1,4,4,3,0,0,0,0,0,0,0,0,7,5,7,5,0,0,0,0,0,0
58202,0,1,2,1,0.3598,0,4,0,6.6301,12,10,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9,9,9,1,0,0,0,0,0,0
58203,0,1,6,3,0.0217,0,8,0,1.5689,11,14,1,0,2,2,2,2,0,0,0,0,1,1,1,1,5,7,6,7,1,1,1,1,3,2,2,4,2,0,0,0,0,0
58204,0,2,10,5,0.2132,0,2,1,1.2366,18,8,1,0,1,0,1,1,3,7,6,0,0,0,0,0,0,2,0,0,1,2,2,2,4,5,5,5,1,0,0,0,0,0
58205,0,3,3,3,0.7969,0,2,0,4.078,16,12,1,0,7,4,4,4,5,0,0,0,7,6,1,7,0,0,0,0,0,0,0,0,8,6,6,6,0,0,0,0,0,0
58206,1,4,4,3,0.0888,0.3243,3,0,1.4027,11,11,1,0,2,1,2,2,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0
58207,0,5,9,4,0.3156,0.1831,4,0,6.4175,7,14,1,0,1,4,1,1,0,0,0,0,2,4,2,4,0,0,0,0,4,4,2,3,7,6,5,5,0,1,0,0,0,0
58208,5,5,8,6,1.2091,0,2,1,3.2111,13,18,1,0,3,5,5,3,5,6,7,0,4,4,6,1,7,7,7,7,4,3,3,2,10,6,6,6,3,0,0,0,0,0
58209,2,1,10,4,0.0269,0.1831,4,0,2.3773,11,7,1,2,0,0,2,0,0,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0
58210,1,1,10,7,0.4115,0.1155,3,0,1.9765,3,11,1,1,1,1,1,1,5,3,2,7,4,7,4,7,0,0,0,0,0,0,0,0,6,5,6,6,0,0,0,0,0,0
58211,1,5,3,4,0.798,0.1155,3,0,0,14,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,10,0,0,0,0,0,0
58212,0,2,3,3,0.2496,0,8,0,5.7078,8,14,1,1,3,2,2,2,4,0,0,4,4,1,4,4,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0
58213,2,4,1,1,0.1514,0,8,0,1.0389,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0
58214,0,5,5,10,0.7969,0,8,1,5.2585,16,17,1,0,6,4,4,5,8,4,3,7,5,7,4,7,3,0,3,0,5,5,5,5,10,8,9,9,2,0,0,0,0,0
58215,0,0,6,2,0.2194,0,8,0,2.6968,16,16,1,0,3,1,2,0,0,0,6,0,4,4,4,3,4,4,4,4,2,2,1,1,5,5,5,4,1,0,0,0,0,0
58216,3,4,1,6,0.9989,0.3996,6,1,6.2462,14,4,1,0,3,2,1,1,9,4,4,3,8,7,7,7,0,0,0,0,0,0,0,0,10,4,6,7,0,0,0,0,0,0
58217,1,7,9,6,0.1972,0,8,0,3.9964,8,12,1,1,3,5,3,2,5,0,0,0,7,8,4,8,2,1,3,4,3,2,3,2,6,6,5,4,0,1,0,0,0,0
58218,0,4,1,1,0.0192,0.231,4,0,3.9323,3,8,1,0,0,0,0,0,0,0,0,0,4,3,4,4,4,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0
58219,0,2,7,5,0.7969,0.1155,4,1,4.6553,11,15,1,0,2,0,0,2,9,5,6,5,4,8,7,6,0,0,0,0,0,0,0,0,7,3,5,4,0,0,0,0,0,0
58220,0,3,5,5,0.7969,0,8,1,1.9628,8,8,1,0,0,1,7,1,3,3,5,4,1,2,1,1,4,4,4,5,1,2,2,2,4,4,5,5,1,0,0,0,0,0
58221,1,9,1,3,0.5717,0,2,0,6.4226,14,9,1,3,0,0,0,0,0,0,0,0,2,4,1,4,0,0,0,0,0,0,0,0,8,7,5,6,0,0,0,0,0,0
58222,0,10,1,4,0.0704,0,8,0,2.7418,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,1,1,2,0,0,0,0,0
58223,0,3,4,6,0.1291,0,8,0,3.9941,17,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0
58224,0,1,10,2,0.0117,0.3243,4,0,2.7216,11,10,1,3,3,1,0,1,0,0,0,0,2,4,4,4,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0
58225,0,1,6,2,0.0612,0.231,4,0,5.3932,12,14,1,0,3,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,0,0,0,0,0,0
58226,0,2,2,1,1.9858,0,8,0,3.2843,3,14,6,0,1,0,1,0,3,7,9,4,0,0,0,0,0,2,0,0,4,3,3,0,10,6,7,2,0,1,0,0,0,0
58227,0,2,6,6,0.7969,0.1831,5,1,2.1442,11,10,1,0,2,0,7,1,4,6,6,3,3,4,4,3,7,7,7,7,3,3,3,2,6,6,6,5,0,0,0,0,0,0
58228,1,7,2,1,0.0001,0.1831,4,0,0,14,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0
58229,0,5,2,1,0.7969,0,8,0,0.6358,9,12,2,0,1,1,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0
58230,0,6,5,5,0.2526,0,4,1,4.4895,18,11,1,0,4,3,3,3,3,0,3,0,8,7,4,9,0,0,0,0,0,0,0,0,5,5,5,6,0,0,0,0,0,0
58231,5,1,3,2,0.0667,0.231,5,0,4.2756,3,8,1,0,0,3,3,3,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0
58232,0,2,9,3,0.3275,0.1155,2,0,3.821,13,10,1,0,1,3,3,1,6,5,5,0,4,3,3,4,7,7,7,7,2,2,2,2,6,6,6,5,0,0,0,0,0,0
58233,5,4,10,3,0.8517,0.7057,10,0,5.6247,11,17,1,0,3,3,3,3,9,7,9,7,10,6,9,10,0,0,0,0,0,0,0,0,10,7,7,6,0,0,0,0,0,0
58234,5,4,10,7,1.6005,0.231,4,1,3.7413,16,8,1,0,4,5,4,4,8,4,4,5,7,7,3,8,0,0,0,0,0,0,0,0,10,9,7,7,0,0,0,0,0,0
58235,1,5,2,1,0.4127,0,8,0,4.8202,18,15,1,0,7,3,2,0,7,6,0,0,4,8,5,8,4,4,2,1,3,3,2,0,8,6,6,2,1,0,0,0,0,0
58236,1,4,1,3,0.1267,0.231,5,0,0.7773,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6,4,4,2,1,0,0,0,0,0
58237,4,1,6,10,10,0.6957,10,1,6.4583,6,12,1,0,10,10,10,10,10,9,9,9,10,10,9,10,3,3,4,4,8,8,8,8,11,11,11,11,1,0,0,1,0,0
58238,1,1,5,3,0.1189,0.4621,5,0,3.247,3,14,1,0,0,0,1,2,0,0,4,3,4,2,1,4,0,0,0,0,0,0,0,0,5,3,4,5,0,0,0,0,0,0
58239,0,2,10,5,0.7969,0,3,1,1.8074,18,11,1,1,2,1,0,0,0,0,4,0,2,1,2,1,0,0,0,0,1,1,1,1,5,3,3,2,0,0,1,0,0,0
58240,0,6,5,4,0.7969,0,3,0,4.2706,3,9,1,0,3,3,3,3,0,0,0,0,5,2,4,4,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0
58241,0,2,9,3,0.7969,0,8,0,3.85,7,9,1,0,0,0,0,3,0,0,0,0,4,4,3,4,0,0,0,0,1,1,1,1,5,4,3,4,0,0,0,0,0,0
58242,0,4,6,3,0.7969,0.1155,4,0,4.2585,16,14,1,0,2,3,6,3,6,6,6,5,4,7,5,7,0,0,0,0,0,0,0,0,7,5,6,6,0,0,0,0,0,0
58243,0,2,6,6,0.7969,0,8,1,2.1944,18,15,1,0,3,1,2,2,3,0,0,0,1,3,1,2,6,5,5,6,2,2,2,2,6,5,6,5,2,0,0,0,0,0
58244,3,12,3,8,1.6488,0.1831,4,0,6.909,6,18,1,0,0,0,3,4,3,3,0,4,1,5,4,4,0,1,0,2,5,6,6,7,10,10,8,10,0,0,0,0,0,0
58245,0,1,9,5,0.1945,0.3662,3,1,2.6414,18,7,1,0,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,0,0,0,0,0,0
58246,2,2,6,7,2.2049,0.7081,10,0,6.4304,6,15,1,0,5,7,7,4,2,0,1,2,9,8,8,9,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0
58247,0,0,4,4,0.7969,0.1831,5,0,5.45,18,12,1,0,2,2,3,1,0,0,0,0,4,1,4,3,6,7,8,7,3,3,3,3,6,6,7,6,0,0,0,0,0,0
58248,0,2,1,1,0.7969,0.4513,5,0,2.2458,16,6,9,3,0,0,0,1,0,0,3,3,3,1,3,1,0,0,0,0,0,0,0,0,6,6,5,6,0,0,0,0,0,0
58249,1,5,9,4,0.8177,0,2,0,3.438,2,14,1,1,3,4,7,3,4,7,1,6,3,1,2,2,7,6,6,7,3,4,3,3,8,7,8,7,0,0,0,0,0,0
58250,2,4,7,4,0.0952,0.1155,2,0,1.3341,7,9,1,0,0,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0
58251,2,3,2,1,0.94,0,8,0,3.4699,11,17,4,0,3,0,0,0,6,4,0,0,7,7,8,4,0,0,0,0,0,0,0,0,10,4,1,1,0,0,0,0,0,0
58252,4,4,6,8,0.2258,0.1155,7,1,2.1257,12,13,1,0,4,2,3,3,4,0,6,3,4,3,4,4,4,4,4,4,3,3,3,4,6,5,6,6,0,0,1,0,0,0
58253,2,4,6,6,0.1761,0.1155,5,1,2.6922,3,14,1,0,3,2,2,1,3,0,0,6,8,5,7,8,0,0,0,0,0,0,0,0,6,5,5,6,0,0,0,0,0,0
58254,0,4,2,5,0.3954,0,1,1,4.3944,9,15,1,0,3,0,0,0,2,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,7,6,4,1,0,0,0,0,0,0
58255,1,3,1,5,0.1127,0.1155,3,1,2.705,11,9,1,1,3,3,3,1,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0
58256,0,1,8,8,0.7969,0,8,1,4.2379,18,15,1,0,1,0,5,0,7,5,5,6,4,4,3,4,8,8,8,8,2,2,3,2,6,5,6,5,0,0,1,0,0,0
58257,2,1,6,3,0.6234,0,8,0,2.1962,12,16,1,0,1,6,1,1,3,0,6,4,0,0,0,0,7,7,7,7,3,3,2,3,7,7,5,6,0,1,0,0,0,0
58258,6,3,6,7,10,0.3662,7,0,6.8186,3,13,1,1,7,7,7,6,7,9,9,5,7,10,10,10,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0
58259,0,0,10,3,0.7969,0,2,0,1.3431,13,8,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0
58260,0,3,2,4,0.6965,0,8,1,2.2376,7,14,1,2,3,3,3,3,0,0,0,3,6,2,6,3,0,0,0,0,0,0,0,0,8,6,6,7,0,0,0,0,0,0
58261,5,2,4,4,1.2932,0.5074,10,0,5.4827,3,15,1,0,9,9,7,8,8,7,7,4,7,8,5,9,7,8,8,8,4,4,5,4,10,10,10,9,1,0,0,0,0,0
58262,4,1,2,1,0.5019,0.2682,3,0,1.2299,8,16,1,0,6,3,0,0,9,8,0,0,7,6,7,1,7,7,4,0,3,3,1,1,9,6,1,1,0,0,0,0,0,0
58263,0,1,8,1,0.0026,0,2,0,0.3793,14,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,0
58264,3,0,10,5,2.3053,0.6018,9,0,6.7312,5,8,1,3,2,2,2,4,8,8,7,7,3,4,4,4,9,10,10,10,5,6,5,4,10,10,10,8,0,0,0,0,0,0
58265,1,2,8,8,0.8114,0,2,1,3.5281,3,14,1,1,4,3,3,3,3,0,7,4,4,6,4,7,0,0,0,0,0,0,0,0,7,7,7,6,0,0,0,0,0,0
58266,11,3,1,8,3.2504,0.3996,5,1,6.2718,11,17,1,0,8,7,8,7,9,9,9,9,10,4,10,9,8,6,0,0,5,6,5,5,10,10,10,10,5,0,1,4,0,0
58267,0,4,6,6,1.8378,0.1155,3,0,4.7309,3,9,1,0,1,0,4,5,5,5,6,6,0,0,0,0,2,2,0,0,4,4,3,4,9,8,6,7,0,1,0,0,1,0
58268,2,4,3,8,0.1146,0,8,1,2.192,16,16,1,0,2,1,1,1,0,0,0,0,4,3,4,3,5,5,4,4,2,2,2,2,5,5,4,3,3,0,0,0,0,0
58269,1,1,8,3,0.6133,0.3466,5,0,4.6647,8,15,1,0,3,3,5,3,5,3,0,0,4,8,7,7,7,7,7,8,4,3,3,4,8,6,6,7,1,0,0,0,0,0
58270,1,3,3,5,0.658,0.2986,5,1,6.1462,6,16,1,0,7,6,7,6,0,3,5,0,3,2,1,3,8,8,7,7,4,4,4,3,10,7,8,7,0,0,0,0,0,0
58271,1,8,8,5,0.3444,0,8,1,4.201,18,12,1,0,3,6,3,3,8,3,0,0,4,6,4,5,5,4,4,6,3,2,2,3,8,5,6,5,0,0,0,0,0,0
58272,4,4,7,6,1.1383,0,8,1,4.7573,18,13,1,0,7,4,3,3,5,4,6,4,5,7,7,7,5,7,7,7,5,3,3,3,10,7,7,7,0,0,1,0,0,0
58273,1,11,3,6,0.0656,0.4993,5,0,3.6253,7,14,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0
58274,0,3,5,6,0.0165,0.1155,3,0,2.6638,11,10,1,1,3,2,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,0,0,0,0,0,0
58275,1,4,3,2,0.0078,0,8,0,1.7122,11,10,1,0,0,0,2,0,0,0,0,0,1,1,1,1,0,2,4,4,1,1,1,1,1,1,1,3,0,0,0,0,0,0
58276,0,4,2,1,0.7969,0.1831,6,0,1.5315,16,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,1,2,2,0,0,0,0,0,0
58277,0,4,6,5,0.0118,0.2986,5,0,0,16,0,1,1,1,1,1,1,3,0,0,2,3,2,3,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
58278,1,5,6,5,0.2156,0.1155,4,1,5.2998,3,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,5,6,5,1,0,0,0,0,0
58279,1,11,9,3,0.0184,0,2,0,2.4912,6,6,1,1,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
58280,0,5,5,9,0.5931,0,8,0,3.7595,5,14,1,0,4,4,4,3,2,6,3,7,1,4,1,4,0,0,0,0,0,0,0,0,8,6,6,7,0,0,0,0,0,0
58281,1,2,1,5,0.8671,0.1155,3,0,4.2505,17,10,1,0,3,2,3,1,0,5,6,3,7,8,7,8,0,0,0,0,0,0,0,0,9,7,7,7,0,0,0,0,0,0
58282,0,12,2,2,0.0376,0,8,0,1.0576,7,11,1,1,3,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,0,0,0,0,0,0
58283,0,4,3,4,0.6006,0.3996,9,0,4.1462,8,16,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,3,0,0,0,0,0,0
58284,0,2,8,3,0.2329,0.1155,4,0,5.6992,16,13,1,0,0,0,0,0,3,0,0,0,4,1,3,3,0,0,0,0,0,0,0,0,8,6,6,6,0,0,0,0,0,0
58285,0,3,5,6,0.034,0.1155,2,0,3.9232,2,12,1,0,0,0,2,3,0,0,0,0,2,3,3,1,0,0,0,0,1,1,1,1,4,4,3,4,0,1,0,0,0,0
58286,0,2,8,5,0.1489,0.3838,5,0,3.0423,12,17,1,0,0,0,0,0,6,3,0,0,4,3,1,4,0,4,4,1,1,2,1,2,5,5,5,6,0,0,0,0,0,0
58287,1,1,9,2,0.0013,0.5493,9,0,0.1936,13,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
58288,1,2,4,7,0.1735,0,8,1,5.021,17,9,1,0,0,0,4,4,0,0,0,3,6,2,4,5,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
58289,0,0,3,6,0.7969,0,2,0,2.932,8,14,1,1,0,0,0,0,7,4,4,3,3,1,1,3,7,6,6,5,4,3,3,2,6,5,6,5,2,0,0,0,0,0
58290,0,4,3,2,0.7969,0.1155,4,0,5.0551,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,4,2,4,4,1,1,0,0,0,0
58291,4,5,10,10,2.6138,0.5973,4,1,4.8498,18,13,1,0,4,2,4,6,8,6,4,4,4,9,8,8,7,7,7,7,5,5,5,5,10,10,10,10,1,0,1,0,0,0
58292,0,3,1,3,0.0383,0,8,1,0.6371,16,9,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
58293,1,5,2,2,0.1342,0,5,0,1.8719,17,10,1,0,0,0,0,0,0,0,0,0,3,3,4,1,4,4,4,0,2,2,1,1,6,4,1,1,1,0,0,1,0,0
58294,0,2,3,2,0.0119,0.1831,4,0,2.7938,18,12,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,0,0,0,0
58295,1,3,6,6,0.82,0,8,0,6.4091,16,10,1,0,1,0,0,0,0,5,0,0,7,9,9,5,0,0,0,0,0,0,0,0,10,9,8,8,0,0,0,0,0,0
58296,1,0,8,7,0.131,0,8,0,2.774,11,11,1,0,1,3,1,1,0,0,0,0,4,1,4,3,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
58297,0,1,10,2,0.7969,0,2,0,2.9917,17,8,1,1,5,5,4,4,3,4,5,0,0,0,0,0,6,6,7,7,2,2,2,1,5,5,5,4,0,0,0,0,0,0
58298,5,0,7,10,3.8638,0,8,1,5.4158,7,14,1,0,6,4,9,4,10,10,10,10,9,8,9,8,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0
58299,3,6,3,5,0.0802,0,8,0,4.6678,7,14,1,0,3,3,3,3,0,0,0,0,6,4,4,5,7,7,7,7,2,2,1,1,6,5,4,4,1,0,0,0,0,0
58300,0,3,3,5,0.0183,0,8,1,1.6491,3,16,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0
58301,0,9,10,6,0.7969,0,8,0,6.8333,11,17,1,0,1,1,1,1,9,3,0,0,10,9,7,10,5,7,6,6,8,9,8,8,11,11,11,11,1,1,0,0,0,0
58302,5,1,10,10,2.8597,0.7979,1,1,4.8011,17,7,1,1,3,1,3,2,9,8,8,8,5,7,7,4,7,7,8,7,6,5,5,5,10,9,9,8,1,0,0,1,0,0
58303,4,2,5,3,1.5746,0.3838,7,0,6.2838,6,15,1,0,3,3,3,3,4,3,4,3,5,4,4,6,6,6,7,7,5,6,5,5,10,10,10,10,0,1,0,0,0,0
58304,4,8,3,7,3.2876,0.1831,3,1,4.4875,13,17,1,0,1,1,7,0,7,8,7,3,4,7,4,7,7,7,7,7,6,6,6,5,10,10,10,10,0,0,1,0,0,0
58305,0,3,2,3,0.7969,0.1155,3,0,5.8038,18,15,1,0,3,1,3,3,0,3,0,4,4,4,5,4,0,0,0,3,3,2,2,2,6,5,5,5,0,1,0,0,0,0
58306,4,1,3,2,0.3993,0,8,0,3.5702,17,14,1,0,5,3,5,3,7,7,7,6,5,4,4,4,0,0,0,0,0,0,0,0,6,6,6,5,0,0,0,0,0,0
58307,1,4,9,3,0.0066,0.1831,2,0,0.6046,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0
58308,0,1,9,5,0.0081,0.2986,8,0,1.3988,3,14,1,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0
58309,1,2,9,3,0.0973,0.231,5,0,1.4551,17,12,1,4,0,0,1,0,3,0,0,1,0,0,0,0,4,4,4,4,1,1,2,2,5,4,5,4,2,1,0,0,0,0
58310,0,6,7,3,0.0494,0,8,0,0.8772,11,9,1,0,2,1,1,0,3,3,0,3,1,2,1,2,4,4,4,4,1,1,1,1,4,4,4,3,1,0,0,0,0,0
58311,0,1,5,4,0.719,0,8,0,6.731,4,8,1,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,7,7,8,0,0,0,0,0,0
58312,1,0,8,2,0.0284,0.1155,2,0,3.3906,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,0,0,0,0
58313,0,1,7,5,0.7969,0.3838,7,0,4.603,13,17,1,0,2,3,7,3,4,0,3,0,7,2,4,6,7,7,7,7,3,3,3,3,6,6,7,6,1,0,0,2,0,0
58314,0,8,1,2,0.7969,0.3838,5,0,1.102,3,0,1,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,5,4,4,2,0,0,0,0,0,0
58315,0,1,3,3,0.7969,0,8,0,0,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
58316,0,2,2,1,0.0345,0,8,0,0.8444,8,15,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,1,0,3,2,4,1,0,0,0,0,0,0
58317,0,6,6,5,0.2684,0,8,1,5.3078,16,11,1,0,0,0,2,0,0,0,0,0,1,4,3,2,3,0,0,0,3,1,1,1,7,2,1,2,1,0,0,0,0,0
58318,9,6,2,6,0.9575,0,8,0,6.4157,16,17,1,0,3,4,2,1,6,4,0,3,1,6,4,4,10,10,10,10,5,4,4,5,10,9,9,10,1,0,0,1,0,0
58319,1,3,10,6,0.3412,0,2,1,2.7713,11,11,1,1,1,0,0,3,4,3,3,4,3,4,4,3,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0
58320,4,2,3,2,0.3756,0.2682,4,0,4.9839,5,16,1,0,3,3,3,3,2,6,0,4,5,3,1,5,0,0,0,0,0,0,0,0,9,7,7,7,0,0,0,0,0,0
58321,0,1,4,3,0.1689,0.1831,4,0,4.2656,16,10,1,1,1,3,1,1,2,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0
58322,2,3,7,7,0.3928,0,8,1,1.7883,6,9,1,2,3,1,1,1,0,0,2,0,4,4,4,4,4,4,4,4,3,4,2,3,5,7,5,5,1,0,0,0,0,0
